index_label,distrito,municipio,freguesia
595,Leiria,Caldas da Rainha,Vidais
596,Açores,Calheta ,Arco da Calheta
597,Açores,Calheta ,Calheta
598,Açores,Calheta ,Estreito da Calheta
599,Açores,Calheta ,Fajã da Ovelha
600,Açores,Calheta ,Jardim do Mar
601,Açores,Calheta ,Paul do Mar
602,Açores,Calheta ,Ponta do Pargo
603,Açores,Calheta ,Prazeres
604,Madeira,Calheta ,Calheta
605,Madeira,Calheta ,Norte Pequeno
606,Madeira,Calheta ,Ribeira Seca
607,Madeira,Calheta ,Santo Antão
608,Madeira,Calheta ,Topo (Nossa Senhora do Rosário)
609,Madeira,Câmara de Lobos,Câmara de Lobos
610,Madeira,Câmara de Lobos,Curral das Freiras
611,Madeira,Câmara de Lobos,Estreito de Câmara de Lobos
612,Madeira,Câmara de Lobos,Jardim da Serra
613,Madeira,Câmara de Lobos,Quinta Grande
614,Viana do Castelo,Caminha,Âncora
615,Viana do Castelo,Caminha,"Arga (Baixo, Cima e São João)"
616,Viana do Castelo,Caminha,Argela
617,Viana do Castelo,Caminha,Caminha (Matriz) e Vilarelho
618,Viana do Castelo,Caminha,Dem
619,Viana do Castelo,Caminha,Gondar e Orbacém
620,Viana do Castelo,Caminha,Lanhelas
621,Viana do Castelo,Caminha,Moledo e Cristelo
622,Viana do Castelo,Caminha,Riba de Âncora
623,Viana do Castelo,Caminha,Seixas
624,Viana do Castelo,Caminha,Venade e Azevedo
625,Viana do Castelo,Caminha,Vila Praia de Âncora
626,Viana do Castelo,Caminha,Vilar de Mouros
627,Viana do Castelo,Caminha,Vile
628,Portalegre,Campo Maior,Nossa Senhora da Expectação
629,Portalegre,Campo Maior,Nossa Senhora da Graça dos Degolados
630,Portalegre,Campo Maior,São João Baptista
631,Coimbra,Cantanhede,Ançã
632,Coimbra,Cantanhede,Cadima
633,Coimbra,Cantanhede,Cantanhede e Pocariça
634,Coimbra,Cantanhede,Cordinhã
635,Coimbra,Cantanhede,Covões e Camarneira
636,Coimbra,Cantanhede,Febres
637,Coimbra,Cantanhede,Murtede
638,Coimbra,Cantanhede,Ourentã
639,Coimbra,Cantanhede,Portunhos e Outil
640,Coimbra,Cantanhede,Sanguinheira
641,Coimbra,Cantanhede,São Caetano
642,Coimbra,Cantanhede,Sepins e Bolho
643,Coimbra,Cantanhede,Tocha
644,Coimbra,Cantanhede,Vilamar e Corticeiro de Cima
645,Bragança,Carrazeda de Ansiães,Amedo e Zedes
646,Bragança,Carrazeda de Ansiães,Belver e Mogo de Malta
647,Bragança,Carrazeda de Ansiães,Carrazeda de Ansiães
648,Bragança,Carrazeda de Ansiães,Castanheiro do Norte e Ribalonga
649,Bragança,Carrazeda de Ansiães,Fonte Longa
650,Bragança,Carrazeda de Ansiães,"Lavandeira, Beira Grande e Selores"
651,Bragança,Carrazeda de Ansiães,Linhares
652,Bragança,Carrazeda de Ansiães,Marzagão
653,Bragança,Carrazeda de Ansiães,Parambos
654,Bragança,Carrazeda de Ansiães,Pereiros
655,Bragança,Carrazeda de Ansiães,Pinhal do Norte
656,Bragança,Carrazeda de Ansiães,Pombal
657,Bragança,Carrazeda de Ansiães,Seixo de Ansiães
658,Bragança,Carrazeda de Ansiães,Vilarinho da Castanheira
659,Viseu,Carregal do Sal,Beijós
660,Viseu,Carregal do Sal,Cabanas de Viriato
661,Viseu,Carregal do Sal,Carregal do Sal
662,Viseu,Carregal do Sal,Oliveira do Conde
663,Viseu,Carregal do Sal,Parada
664,Santarém,Cartaxo,Cartaxo e Vale da Pinta
665,Santarém,Cartaxo,Ereira e Lapa
666,Santarém,Cartaxo,Pontével
667,Santarém,Cartaxo,Valada
668,Santarém,Cartaxo,Vale da Pedra
669,Santarém,Cartaxo,Vila Chã de Ourique
670,Lisboa,Cascais,Alcabideche
671,Lisboa,Cascais,Carcavelos e Parede
672,Lisboa,Cascais,Cascais e Estoril
673,Lisboa,Cascais,São Domingos de Rana
674,Leiria,Castanheira de Pêra,Castanheira de Pera e Coentral
675,Castelo Branco,Castelo Branco,Alcains
676,Castelo Branco,Castelo Branco,Almaceda
677,Castelo Branco,Castelo Branco,Benquerenças
678,Castelo Branco,Castelo Branco,Castelo Branco
679,Castelo Branco,Castelo Branco,Cebolais de Cima e Retaxo
680,Castelo Branco,Castelo Branco,Escalos de Baixo e Mata
681,Castelo Branco,Castelo Branco,Escalos de Cima e Lousa
682,Castelo Branco,Castelo Branco,Freixial e Juncal do Campo
683,Castelo Branco,Castelo Branco,Lardosa
684,Castelo Branco,Castelo Branco,Louriçal do Campo
685,Castelo Branco,Castelo Branco,Malpica do Tejo
686,Castelo Branco,Castelo Branco,Monforte da Beira
687,Castelo Branco,Castelo Branco,Ninho do Açor e Sobral do Campo
688,Castelo Branco,Castelo Branco,Póvoa de Rio de Moinhos e Cafede
689,Castelo Branco,Castelo Branco,Salgueiro do Campo
690,Castelo Branco,Castelo Branco,Santo André das Tojeiras
691,Castelo Branco,Castelo Branco,São Vicente da Beira
692,Castelo Branco,Castelo Branco,Sarzedas
693,Castelo Branco,Castelo Branco,Tinalhas
694,Aveiro,Castelo de Paiva,Fornos
695,Aveiro,Castelo de Paiva,"Raiva, Pedorido e Paraíso"
696,Aveiro,Castelo de Paiva,Real
697,Aveiro,Castelo de Paiva,Santa Maria de Sardoura
698,Aveiro,Castelo de Paiva,São Martinho de Sardoura
699,Aveiro,Castelo de Paiva,Sobrado e Bairros
700,Portalegre,Castelo de Vide,Nossa Senhora da Graça de Póvoa e Meadas
701,Portalegre,Castelo de Vide,Santa Maria da Devesa
702,Portalegre,Castelo de Vide,Santiago Maior
703,Portalegre,Castelo de Vide,São João Baptista
704,Viseu,Castro Daire,Almofala
705,Viseu,Castro Daire,Cabril
706,Viseu,Castro Daire,Castro Daire
707,Viseu,Castro Daire,Cujó
708,Viseu,Castro Daire,Gosende
709,Viseu,Castro Daire,"Mamouros, Alva e Ribolhos"
710,Viseu,Castro Daire,Mezio e Moura Morta
711,Viseu,Castro Daire,Mões
712,Viseu,Castro Daire,Moledo
713,Viseu,Castro Daire,Monteiras
714,Viseu,Castro Daire,Parada de Ester e Ester
715,Viseu,Castro Daire,Pepim
716,Viseu,Castro Daire,Picão e Ermida
717,Viseu,Castro Daire,Pinheiro
718,Viseu,Castro Daire,Reriz e Gafanhão
719,Viseu,Castro Daire,São Joaninho
720,Faro,Castro Marim,Altura
721,Faro,Castro Marim,Azinhal
722,Faro,Castro Marim,Castro Marim
723,Faro,Castro Marim,Odeleite
724,Beja,Castro Verde,Castro Verde e Casével
725,Beja,Castro Verde,Entradas
726,Beja,Castro Verde,Santa Bárbara de Padrões
727,Beja,Castro Verde,São Marcos da Ataboeira
728,Guarda,Celorico da Beira,Açores e Velosa
729,Guarda,Celorico da Beira,Baraçal
730,Guarda,Celorico da Beira,Carrapichana
731,Guarda,Celorico da Beira,Casas do Soeiro
732,Guarda,Celorico da Beira,Celorico (São Pedro e Santa Maria) e Vila Boa do Mondego
733,Guarda,Celorico da Beira,"Cortiçô da Serra, Vide Entre Vinhas e Salgueirais"
734,Guarda,Celorico da Beira,Forno Telheiro
735,Guarda,Celorico da Beira,Lajeosa do Mondego
736,Guarda,Celorico da Beira,Linhares
737,Guarda,Celorico da Beira,Maçal do Chão
738,Guarda,Celorico da Beira,Mesquitela
739,Guarda,Celorico da Beira,Minhocal
740,Guarda,Celorico da Beira,Prados
741,Guarda,Celorico da Beira,Rapa e Cadafaz
742,Guarda,Celorico da Beira,Ratoeira
743,Guarda,Celorico da Beira,Vale de Azares
744,Braga,Celorico de Basto,Agilde
745,Braga,Celorico de Basto,Arnoia
746,Braga,Celorico de Basto,Basto (São Clemente)
747,Braga,Celorico de Basto,Borba de Montanha
748,Braga,Celorico de Basto,"Britelo, Gémeos e Ourilhe"
749,Braga,Celorico de Basto,Caçarilhe e Infesta
750,Braga,Celorico de Basto,Canedo de Basto e Corgo
751,Braga,Celorico de Basto,Carvalho e Basto (Santa Tecla)
752,Braga,Celorico de Basto,Codeçoso
753,Braga,Celorico de Basto,Fervença
754,Braga,Celorico de Basto,Moreira do Castelo
755,Braga,Celorico de Basto,Rego
756,Braga,Celorico de Basto,Ribas
757,Braga,Celorico de Basto,Vale de Bouro
758,Braga,Celorico de Basto,"Veade, Gagos e Molares"
759,Santarém,Chamusca,Carregueira
760,Santarém,Chamusca,Chamusca e Pinheiro Grande
761,Santarém,Chamusca,Parreira e Chouto
762,Santarém,Chamusca,Ulme
763,Santarém,Chamusca,Vale de Cavalos
764,Vila Real,Chaves,Águas Frias
765,Vila Real,Chaves,Anelhe
766,Vila Real,Chaves,Bustelo
767,Vila Real,Chaves,Calvão e Soutelinho da Raia
768,Vila Real,Chaves,Cimo de Vila da Castanheira
769,Vila Real,Chaves,Curalha
770,Vila Real,Chaves,"Eiras, São Julião de Montenegro e Cela"
771,Vila Real,Chaves,Ervededo
772,Vila Real,Chaves,Faiões
773,Vila Real,Chaves,Lama de Arcos
774,Vila Real,Chaves,Loivos e Póvoa de Agrações
775,Vila Real,Chaves,Madalena e Samaiões
776,Vila Real,Chaves,Mairos
777,Vila Real,Chaves,Moreiras
778,Vila Real,Chaves,Nogueira da Montanha
779,Vila Real,Chaves,Oura
780,Vila Real,Chaves,Outeiro Seco
781,Vila Real,Chaves,Paradela
782,Vila Real,Chaves,Planalto de Monforte (Oucidres e Bobadela)
783,Vila Real,Chaves,Redondelo
784,Vila Real,Chaves,Sanfins
785,Vila Real,Chaves,Santa Cruz/Trindade e Sanjurge
786,Vila Real,Chaves,Santa Leocádia
787,Vila Real,Chaves,Santa Maria Maior
788,Vila Real,Chaves,Santo António de Monforte
789,Vila Real,Chaves,Santo Estêvão
790,Vila Real,Chaves,São Pedro de Agostém
791,Vila Real,Chaves,São Vicente
792,Vila Real,Chaves,Soutelo e Seara Velha
793,Vila Real,Chaves,Travancas e Roriz
794,Vila Real,Chaves,Tronco
795,Vila Real,Chaves,Vale de Anta
796,Vila Real,Chaves,"Vidago (Vidago, Arcossó, Selhariz e Vilarinho das Paranheiras)"
797,Vila Real,Chaves,Vila Verde da Raia
798,Vila Real,Chaves,Vilar de Nantes
799,Vila Real,Chaves,Vilarelho da Raia
800,Vila Real,Chaves,Vilas Boas
801,Vila Real,Chaves,Vilela do Tâmega
802,Vila Real,Chaves,Vilela Seca
803,Viseu,Cinfães,"Alhões, Bustelo, Gralheira e Ramires"
804,Viseu,Cinfães,Cinfães
805,Viseu,Cinfães,Espadanedo
806,Viseu,Cinfães,Ferreiros de Tendais
807,Viseu,Cinfães,Fornelos
808,Viseu,Cinfães,Moimenta
809,Viseu,Cinfães,Nespereira
810,Viseu,Cinfães,Oliveira do Douro
811,Viseu,Cinfães,Santiago de Piães
812,Viseu,Cinfães,São Cristóvão de Nogueira
813,Viseu,Cinfães,Souselo
814,Viseu,Cinfães,Tarouquela
815,Viseu,Cinfães,Tendais
816,Viseu,Cinfães,Travanca
817,Coimbra,Coimbra,Almalaguês
818,Coimbra,Coimbra,Antuzede e Vil de Matos
819,Coimbra,Coimbra,Assafarge e Antanhol
820,Coimbra,Coimbra,Brasfemes
821,Coimbra,Coimbra,Ceira
822,Coimbra,Coimbra,Cernache
823,Coimbra,Coimbra,"Coimbra (Sé Nova, Santa Cruz, Almedina e São Bartolomeu)"
824,Coimbra,Coimbra,Eiras e São Paulo de Frades
825,Coimbra,Coimbra,Santa Clara e Castelo Viegas
826,Coimbra,Coimbra,Santo António dos Olivais
827,Coimbra,Coimbra,São João do Campo
828,Coimbra,Coimbra,São Martinho de Árvore e Lamarosa
829,Coimbra,Coimbra,São Martinho do Bispo e Ribeira de Frades
830,Coimbra,Coimbra,São Silvestre
831,Coimbra,Coimbra,Souselas e Botão
832,Coimbra,Coimbra,"Taveiro, Ameal e Arzila"
833,Coimbra,Coimbra,Torres do Mondego
834,Coimbra,Coimbra,Trouxemil e Torre de Vilela
835,Coimbra,Condeixa-a-Nova,Anobra
836,Coimbra,Condeixa-a-Nova,Condeixa-a-Velha e Condeixa-a-Nova
837,Coimbra,Condeixa-a-Nova,Ega
838,Coimbra,Condeixa-a-Nova,Furadouro
839,Coimbra,Condeixa-a-Nova,Sebal e Belide
840,Coimbra,Condeixa-a-Nova,Vila Seca e Bem da Fé
841,Coimbra,Condeixa-a-Nova,Zambujal
842,Santarém,Constância,Constância
843,Santarém,Constância,Montalvo
844,Santarém,Constância,Santa Margarida da Coutada
845,Santarém,Coruche,Biscainho
846,Santarém,Coruche,Branca
847,Santarém,Coruche,"Coruche, Fajarda e Erra"
848,Santarém,Coruche,Couço
849,Santarém,Coruche,Santana do Mato
850,Santarém,Coruche,São José da Lamarosa
851,Açores,Corvo,NÃO POSSUI FREGUESIA
852,Castelo Branco,Covilhã,Aldeia de São Francisco de Assis
853,Castelo Branco,Covilhã,Barco e Coutada
854,Castelo Branco,Covilhã,Boidobra
855,Castelo Branco,Covilhã,Cantar-Galo e Vila do Carvalho
856,Castelo Branco,Covilhã,Casegas e Ourondo
857,Castelo Branco,Covilhã,Cortes do Meio
858,Castelo Branco,Covilhã,Covilhã e Canhoso
859,Castelo Branco,Covilhã,Dominguizo
860,Castelo Branco,Covilhã,Erada
861,Castelo Branco,Covilhã,Ferro
862,Castelo Branco,Covilhã,Orjais
863,Castelo Branco,Covilhã,Paul
864,Castelo Branco,Covilhã,Peraboa
865,Castelo Branco,Covilhã,Peso e Vales do Rio
866,Castelo Branco,Covilhã,São Jorge da Beira
867,Castelo Branco,Covilhã,Sobral de São Miguel
868,Castelo Branco,Covilhã,Teixoso e Sarzedo
869,Castelo Branco,Covilhã,Tortosendo
870,Castelo Branco,Covilhã,Unhais da Serra
871,Castelo Branco,Covilhã,Vale Formoso e Aldeia do Souto
872,Castelo Branco,Covilhã,Verdelhos
873,Portalegre,Crato,Aldeia da Mata
874,Portalegre,Crato,"Crato e Mártires, Flor da Rosa e Vale do Peso"
875,Portalegre,Crato,Gáfete
876,Portalegre,Crato,Monte da Pedra
877,Beja,Cuba,Cuba
878,Beja,Cuba,Faro do Alentejo
879,Beja,Cuba,Vila Alva
880,Beja,Cuba,Vila Ruiva
881,Portalegre,Elvas,"Assunção, Ajuda, Salvador e Santo Ildefonso"
882,Portalegre,Elvas,Barbacena e Vila Fernando
883,Portalegre,Elvas,"Caia, São Pedro e Alcáçova"
884,Portalegre,Elvas,Santa Eulália
885,Portalegre,Elvas,São Brás e São Lourenço
886,Portalegre,Elvas,São Vicente e Ventosa
887,Portalegre,Elvas,Terrugem e Vila Boim
888,Santarém,Entroncamento,Nossa Senhora de Fátima
889,Santarém,Entroncamento,São João Baptista
890,Aveiro,Espinho,Anta e Guetim
891,Aveiro,Espinho,Espinho
892,Aveiro,Espinho,Paramos
893,Aveiro,Espinho,Silvalde
894,Braga,Esposende,Antas
895,Braga,Esposende,Apúlia e Fão
896,Braga,Esposende,Belinho e Mar
897,Braga,Esposende,"Esposende, Marinhas e Gandra"
898,Braga,Esposende,Fonte Boa e Rio Tinto
899,Braga,Esposende,Forjães
900,Braga,Esposende,Gemeses
901,Braga,Esposende,Palmeira de Faro e Curvos
902,Braga,Esposende,Vila Chã
903,Aveiro,Estarreja,Avanca
904,Aveiro,Estarreja,Beduído e Veiros
905,Aveiro,Estarreja,Canelas e Fermelã
906,Aveiro,Estarreja,Pardilhó
907,Aveiro,Estarreja,Salreu
908,Évora,Estremoz,Ameixial (Santa Vitória e São Bento)
909,Évora,Estremoz,Arcos
910,Évora,Estremoz,Estremoz (Santa Maria e Santo André)
911,Évora,Estremoz,Évora Monte (Santa Maria)
912,Évora,Estremoz,Glória
913,Évora,Estremoz,São Bento do Cortiço e Santo Estêvão
914,Évora,Estremoz,São Domingos de Ana Loura
915,Évora,Estremoz,São Lourenço de Mamporcão e São Bento de Ana Loura
916,Évora,Estremoz,Veiros
917,Évora,Évora,Bacelo e Senhora da Saúde
918,Évora,Évora,Canaviais
919,Évora,Évora,"Évora (São Mamede, Sé, São Pedro e Santo Antão)"
920,Évora,Évora,Malagueira e Horta das Figueiras
921,Évora,Évora,Nossa Senhora da Graça do Divor
922,Évora,Évora,Nossa Senhora da Tourega e Nossa Senhora de Guadalupe
923,Évora,Évora,Nossa Senhora de Machede
924,Évora,Évora,São Bento do Mato
925,Évora,Évora,São Manços e São Vicente do Pigeiro
926,Évora,Évora,São Miguel de Machede
927,Évora,Évora,São Sebastião da Giesteira e Nossa Senhora da Boa Fé
928,Évora,Évora,Torre de Coelheiros
929,Braga,Fafe,"Aboim, Felgueiras, Gontim e Pedraído"
930,Braga,Fafe,Agrela e Serafão
931,Braga,Fafe,Antime e Silvares (São Clemente)
932,Braga,Fafe,"Ardegão, Arnozela e Seidões"
933,Braga,Fafe,Armil
934,Braga,Fafe,Arões (Santa Cristina)
935,Braga,Fafe,Arões (São Romão)
936,Braga,Fafe,Cepães e Fareja
937,Braga,Fafe,Estorãos
938,Braga,Fafe,Fafe
939,Braga,Fafe,Fornelos
940,Braga,Fafe,Freitas e Vila Cova
941,Braga,Fafe,Golães
942,Braga,Fafe,Medelo
943,Braga,Fafe,Monte e Queimadela
944,Braga,Fafe,Moreira do Rei e Várzea Cova
945,Braga,Fafe,Passos
946,Braga,Fafe,Quinchães
947,Braga,Fafe,Regadas
948,Braga,Fafe,Revelhe
949,Braga,Fafe,Ribeiros
950,Braga,Fafe,São Gens
951,Braga,Fafe,Silvares (São Martinho)
952,Braga,Fafe,Travassós
953,Braga,Fafe,Vinhós
954,Faro,Faro,Conceição e Estoi
955,Faro,Faro,Faro (Sé e São Pedro)
956,Faro,Faro,Montenegro
957,Faro,Faro,Santa Bárbara de Nexe
958,Porto,Felgueiras,Aião
959,Porto,Felgueiras,Airães
960,Porto,Felgueiras,Friande
961,Porto,Felgueiras,Idães
962,Porto,Felgueiras,Jugueiros
963,Porto,Felgueiras,Macieira da Lixa e Caramos
964,Porto,Felgueiras,"Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure"
965,Porto,Felgueiras,"Pedreira, Rande e Sernande"
966,Porto,Felgueiras,Penacova
967,Porto,Felgueiras,Pinheiro
968,Porto,Felgueiras,Pombeiro de Ribavizela
969,Porto,Felgueiras,Refontoura
970,Porto,Felgueiras,Regilde
971,Porto,Felgueiras,Revinhade
972,Porto,Felgueiras,Sendim
973,Porto,Felgueiras,Torrados e Sousa
974,Porto,Felgueiras,Unhão e Lordelo
975,Porto,Felgueiras,Vila Cova da Lixa e Borba de Godim
976,Porto,Felgueiras,Vila Fria e Vizela (São Jorge)
977,Porto,Felgueiras,Vila Verde e Santão
978,Beja,Ferreira do Alentejo,Alfundão e Peroguarda
979,Beja,Ferreira do Alentejo,Ferreira do Alentejo e Canhestros
980,Beja,Ferreira do Alentejo,Figueira dos Cavaleiros
981,Beja,Ferreira do Alentejo,Odivelas
982,Santarém,Ferreira do Zêzere,Águas Belas
983,Santarém,Ferreira do Zêzere,Areias e Pias
984,Santarém,Ferreira do Zêzere,Beco
985,Santarém,Ferreira do Zêzere,Chãos
986,Santarém,Ferreira do Zêzere,Ferreira do Zêzere
987,Santarém,Ferreira do Zêzere,Igreja Nova do Sobral
988,Santarém,Ferreira do Zêzere,Nossa Senhora do Pranto
989,Coimbra,Figueira da Foz,Alhadas
990,Coimbra,Figueira da Foz,Alqueidão
991,Coimbra,Figueira da Foz,Bom Sucesso
992,Coimbra,Figueira da Foz,Buarcos e São Julião
993,Coimbra,Figueira da Foz,Ferreira-a-Nova
994,Coimbra,Figueira da Foz,Lavos
995,Coimbra,Figueira da Foz,Maiorca
996,Coimbra,Figueira da Foz,Marinha das Ondas
997,Coimbra,Figueira da Foz,Moinhos da Gândara
998,Coimbra,Figueira da Foz,Paião
999,Coimbra,Figueira da Foz,Quiaios
1000,Coimbra,Figueira da Foz,São Pedro
1001,Coimbra,Figueira da Foz,Tavarede
1002,Coimbra,Figueira da Foz,Vila Verde
1003,Guarda,Figueira de Castelo Rodrigo,"Algodres, Vale de Afonsinho e Vilar de Amargo"
1004,Guarda,Figueira de Castelo Rodrigo,Almofala e Escarigo
1005,Guarda,Figueira de Castelo Rodrigo,Castelo Rodrigo
1006,Guarda,Figueira de Castelo Rodrigo,Cinco Vilas e Reigada
1007,Guarda,Figueira de Castelo Rodrigo,Colmeal e Vilar Torpim
1008,Guarda,Figueira de Castelo Rodrigo,Escalhão
1009,Guarda,Figueira de Castelo Rodrigo,Figueira de Castelo Rodrigo
1010,Guarda,Figueira de Castelo Rodrigo,"Freixeda do Torrão, Quintã de Pêro Martins e Penha de Águia"
1011,Guarda,Figueira de Castelo Rodrigo,Mata de Lobos
1012,Guarda,Figueira de Castelo Rodrigo,Vermiosa
1013,Leiria,Figueiró dos Vinhos,Aguda
1014,Leiria,Figueiró dos Vinhos,Arega
1015,Leiria,Figueiró dos Vinhos,Campelo
1016,Leiria,Figueiró dos Vinhos,Figueiró dos Vinhos e Bairradas
1017,Guarda,Fornos de Algodres,Algodres
1018,Guarda,Fornos de Algodres,Casal Vasco
1019,Guarda,Fornos de Algodres,Cortiçô e Vila Chã
1020,Guarda,Fornos de Algodres,Figueiró da Granja
1021,Guarda,Fornos de Algodres,Fornos de Algodres
1022,Guarda,Fornos de Algodres,Infias
1023,Guarda,Fornos de Algodres,"Juncais, Vila Ruiva e Vila Soeiro do Chão"
1024,Guarda,Fornos de Algodres,Maceira
1025,Guarda,Fornos de Algodres,Matança
1026,Guarda,Fornos de Algodres,Muxagata
1027,Guarda,Fornos de Algodres,Queiriz
1028,Guarda,Fornos de Algodres,Sobral Pichorro e Fuinhas
1029,Bragança,Freixo de Espada à Cinta,Freixo de Espada À Cinta e Mazouco
1030,Bragança,Freixo de Espada à Cinta,Lagoaça e Fornos
1031,Bragança,Freixo de Espada à Cinta,Ligares
1032,Bragança,Freixo de Espada à Cinta,Poiares
1033,Portalegre,Fronteira,Cabeço de Vide
1034,Portalegre,Fronteira,Fronteira
1035,Portalegre,Fronteira,São Saturnino
1036,Madeira,Funchal,Santa Luzia
1037,Madeira,Funchal,Santa Maria Maior
1038,Madeira,Funchal,São Pedro
1039,Madeira,Funchal,Sé
1040,Madeira,Funchal,Imaculado Coração de Maria
1041,Madeira,Funchal,Monte
1042,Madeira,Funchal,Santo António
1043,Madeira,Funchal,São Gonçalo
1044,Madeira,Funchal,São Martinho
1045,Madeira,Funchal,São Roque
1046,Castelo Branco,Fundão,Alcaide
1047,Castelo Branco,Fundão,Alcaria
1048,Castelo Branco,Fundão,Alcongosta
1049,Castelo Branco,Fundão,Alpedrinha
1050,Castelo Branco,Fundão,Barroca
1051,Castelo Branco,Fundão,Bogas de Cima
1052,Castelo Branco,Fundão,Capinha
1053,Castelo Branco,Fundão,Castelejo
1054,Castelo Branco,Fundão,Castelo Novo
1055,Castelo Branco,Fundão,Enxames
1056,Castelo Branco,Fundão,Fatela
1057,Castelo Branco,Fundão,"Fundão, Valverde, Donas, Aldeia de Joanes e Aldeia Nova do Cabo"
1058,Castelo Branco,Fundão,Janeiro de Cima e Bogas de Baixo
1059,Castelo Branco,Fundão,Lavacolhos
1060,Castelo Branco,Fundão,Orca
1061,Castelo Branco,Fundão,Pero Viseu
1062,Castelo Branco,Fundão,Póvoa de Atalaia e Atalaia do Campo
1063,Castelo Branco,Fundão,Silvares
1064,Castelo Branco,Fundão,Soalheira
1065,Castelo Branco,Fundão,Souto da Casa
1066,Castelo Branco,Fundão,Telhado
1067,Castelo Branco,Fundão,Três Povos
1068,Castelo Branco,Fundão,Vale de Prazeres e Mata da Rainha
1069,Portalegre,Gavião,Belver
1070,Portalegre,Gavião,Comenda
1071,Portalegre,Gavião,Gavião e Atalaia
1072,Portalegre,Gavião,Margem
1073,Coimbra,Góis,Alvares
1074,Coimbra,Góis,Cadafaz e Colmeal
1075,Coimbra,Góis,Góis
1076,Coimbra,Góis,Vila Nova do Ceira
1077,Santarém,Golegã,Azinhaga
1078,Santarém,Golegã,Golegã
1079,Santarém,Golegã,Pombalinho
1080,Porto,Gondomar,Baguim do Monte (Rio Tinto)
1081,Porto,Gondomar,Fânzeres e São Pedro da Cova
1082,Porto,Gondomar,Foz do Sousa e Covelo
1083,Porto,Gondomar,"Gondomar (São Cosme), Valbom e Jovim"
1084,Porto,Gondomar,Lomba
1085,Porto,Gondomar,Melres e Medas
1086,Porto,Gondomar,Rio Tinto
1087,Guarda,Gouveia,Aldeias e Mangualde da Serra
1088,Guarda,Gouveia,Arcozelo
1089,Guarda,Gouveia,Cativelos
1090,Guarda,Gouveia,Figueiró da Serra e Freixo da Serra
1091,Guarda,Gouveia,Folgosinho
1092,Guarda,Gouveia,Gouveia
1093,Guarda,Gouveia,Melo e Nabais
1094,Guarda,Gouveia,Moimenta da Serra e Vinhó
1095,Guarda,Gouveia,Nespereira
1096,Guarda,Gouveia,Paços da Serra
1097,Guarda,Gouveia,Ribamondego
1098,Guarda,Gouveia,Rio Torto e Lagarinhos
1099,Guarda,Gouveia,São Paio
1100,Guarda,Gouveia,Vila Cortês da Serra
1101,Guarda,Gouveia,Vila Franca da Serra
1102,Guarda,Gouveia,Vila Nova de Tazem
1103,Setúbal,Grândola,Azinheira dos Barros e São Mamede do Sádão
1104,Setúbal,Grândola,Carvalhal
1105,Setúbal,Grândola,Grândola e Santa Margarida da Serra
1106,Setúbal,Grândola,Melides
1107,Guarda,Guarda,Adão
1108,Guarda,Guarda,Aldeia do Bispo
1109,Guarda,Guarda,Aldeia Viçosa
1110,Guarda,Guarda,Alvendre
1111,Guarda,Guarda,Arrifana
1112,Guarda,Guarda,Avelãs da Ribeira
1113,Guarda,Guarda,Avelãs de Ambom e Rocamondo
1114,Guarda,Guarda,Benespera
1115,Guarda,Guarda,Casal de Cinza
1116,Guarda,Guarda,Castanheira
1117,Guarda,Guarda,Cavadoude
1118,Guarda,Guarda,Codesseiro
1119,Guarda,Guarda,Corujeira e Trinta
1120,Guarda,Guarda,Faia
1121,Guarda,Guarda,Famalicão
1122,Guarda,Guarda,Fernão Joanes
1123,Guarda,Guarda,Gonçalo
1124,Guarda,Guarda,Gonçalo Bocas
1125,Guarda,Guarda,Guarda
1126,Guarda,Guarda,Jarmelo São Miguel
1127,Guarda,Guarda,Jarmelo São Pedro
1128,Guarda,Guarda,João Antão
1129,Guarda,Guarda,Maçainhas
1130,Guarda,Guarda,Marmeleiro
1131,Guarda,Guarda,Meios
1132,Guarda,Guarda,"Mizarela, Pêro Soares e Vila Soeiro"
1133,Guarda,Guarda,Panoias de Cima
1134,Guarda,Guarda,Pega
1135,Guarda,Guarda,Pera do Moço
1136,Guarda,Guarda,Porto da Carne
1137,Guarda,Guarda,Pousade e Albardo
1138,Guarda,Guarda,Ramela
1139,Guarda,Guarda,Rochoso e Monte Margarida
1140,Guarda,Guarda,Santana da Azinha
1141,Guarda,Guarda,Sobral da Serra
1142,Guarda,Guarda,Vale de Estrela
1143,Guarda,Guarda,Valhelhas
1144,Guarda,Guarda,Vela
1145,Guarda,Guarda,Videmonte
1146,Guarda,Guarda,Vila Cortês do Mondego
1147,Guarda,Guarda,Vila Fernando
1148,Guarda,Guarda,Vila Franca do Deão
1149,Guarda,Guarda,Vila Garcia
1150,Braga,Guimarães,Abação e Gémeos
1151,Braga,Guimarães,"Airão Santa Maria, Airão São João e Vermil"
1152,Braga,Guimarães,Aldão
1153,Braga,Guimarães,Arosa e Castelões
1154,Braga,Guimarães,Atães e Rendufe
1155,Braga,Guimarães,Azurém
1156,Braga,Guimarães,Barco
1157,Braga,Guimarães,Briteiros Santo Estêvão e Donim
1158,Braga,Guimarães,Briteiros São Salvador e Briteiros Santa Leocádia
1159,Braga,Guimarães,Brito
1160,Braga,Guimarães,Caldelas
1161,Braga,Guimarães,São Martinho de Candoso
